filepath,label,generator
data/fake_images/fake_image_4645.png,fake,PixArt_Sigma
data/real_images/real_image_2480.jpg,real,real
data/real_images/real_image_12875.jpg,real,real
data/fake_images/fake_image_1082.png,fake,Flash_SDXL
data/real_images/real_image_4396.jpg,real,real
data/fake_images/fake_image_6507.png,fake,SDXL
data/real_images/real_image_12019.jpg,real,real
data/fake_images/fake_image_3521.png,fake,LCM_SSD_1B
data/real_images/real_image_1996.jpg,real,real
data/real_images/real_image_9918.jpg,real,real
data/fake_images/fake_image_3314.png,fake,LCM_SSD_1B
data/fake_images/fake_image_3023.png,fake,LCM_SDXL
data/real_images/real_image_2850.jpg,real,real
data/real_images/real_image_5630.jpg,real,real
data/real_images/real_image_353.jpg,real,real
data/real_images/real_image_10319.jpg,real,real
data/real_images/real_image_651.jpg,real,real
data/fake_images/fake_image_2647.png,fake,Kandinsky
data/real_images/real_image_11804.jpg,real,real
data/fake_images/fake_image_3772.png,fake,Lumina
data/real_images/real_image_6915.jpg,real,real
data/fake_images/fake_image_3017.png,fake,LCM_SDXL
data/real_images/real_image_4937.jpg,real,real
data/real_images/real_image_6036.jpg,real,real
data/real_images/real_image_3559.jpg,real,real
data/fake_images/fake_image_2690.png,fake,Kandinsky
data/fake_images/fake_image_618.png,fake,Flash_SD
data/real_images/real_image_12222.jpg,real,real
data/real_images/real_image_1526.jpg,real,real
data/real_images/real_image_1326.jpg,real,real
data/fake_images/fake_image_2970.png,fake,Kolors
data/real_images/real_image_7881.jpg,real,real
data/fake_images/fake_image_4402.png,fake,PixArt_Alpha
data/real_images/real_image_1456.jpg,real,real
data/real_images/real_image_3403.jpg,real,real
data/real_images/real_image_4041.jpg,real,real
data/real_images/real_image_3238.jpg,real,real
data/real_images/real_image_7426.jpg,real,real
data/fake_images/fake_image_5075.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_2437.png,fake,Kandinsky
data/real_images/real_image_2067.jpg,real,real
data/fake_images/fake_image_3539.png,fake,LCM_SSD_1B
data/real_images/real_image_9468.jpg,real,real
data/fake_images/fake_image_838.png,fake,Flash_SD
data/real_images/real_image_11158.jpg,real,real
data/real_images/real_image_12823.jpg,real,real
data/real_images/real_image_9367.jpg,real,real
data/fake_images/fake_image_1073.png,fake,Flash_SDXL
data/real_images/real_image_9669.jpg,real,real
data/real_images/real_image_3180.jpg,real,real
data/real_images/real_image_12886.jpg,real,real
data/real_images/real_image_1748.jpg,real,real
data/real_images/real_image_10195.jpg,real,real
data/real_images/real_image_9061.jpg,real,real
data/real_images/real_image_1708.jpg,real,real
data/real_images/real_image_8139.jpg,real,real
data/fake_images/fake_image_5914.png,fake,SD_3
data/real_images/real_image_4706.jpg,real,real
data/real_images/real_image_2189.jpg,real,real
data/real_images/real_image_4476.jpg,real,real
data/real_images/real_image_8124.jpg,real,real
data/real_images/real_image_12604.jpg,real,real
data/fake_images/fake_image_2776.png,fake,Kolors
data/real_images/real_image_469.jpg,real,real
data/fake_images/fake_image_2033.png,fake,IF
data/real_images/real_image_12989.jpg,real,real
data/real_images/real_image_1914.jpg,real,real
data/fake_images/fake_image_92.png,fake,Flash_PixArt
data/real_images/real_image_7792.jpg,real,real
data/real_images/real_image_6930.jpg,real,real
data/real_images/real_image_812.jpg,real,real
data/real_images/real_image_4919.jpg,real,real
data/real_images/real_image_4339.jpg,real,real
data/real_images/real_image_4167.jpg,real,real
data/fake_images/fake_image_627.png,fake,Flash_SD
data/real_images/real_image_12607.jpg,real,real
data/fake_images/fake_image_3858.png,fake,Lumina
data/real_images/real_image_7273.jpg,real,real
data/real_images/real_image_821.jpg,real,real
data/real_images/real_image_6284.jpg,real,real
data/real_images/real_image_9252.jpg,real,real
data/real_images/real_image_1054.jpg,real,real
data/fake_images/fake_image_2897.png,fake,Kolors
data/real_images/real_image_5189.jpg,real,real
data/real_images/real_image_3512.jpg,real,real
data/real_images/real_image_6418.jpg,real,real
data/real_images/real_image_479.jpg,real,real
data/real_images/real_image_3155.jpg,real,real
data/real_images/real_image_6742.jpg,real,real
data/real_images/real_image_6323.jpg,real,real
data/real_images/real_image_6762.jpg,real,real
data/fake_images/fake_image_7428.png,fake,SSD_1B
data/fake_images/fake_image_2694.png,fake,Kandinsky
data/fake_images/fake_image_35.png,fake,Flash_PixArt
data/real_images/real_image_12883.jpg,real,real
data/fake_images/fake_image_4893.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_129.png,fake,Flash_PixArt
data/fake_images/fake_image_885.png,fake,Flash_SD
data/real_images/real_image_11511.jpg,real,real
data/real_images/real_image_5572.jpg,real,real
data/real_images/real_image_639.jpg,real,real
data/real_images/real_image_8564.jpg,real,real
data/real_images/real_image_13104.jpg,real,real
data/real_images/real_image_4030.jpg,real,real
data/real_images/real_image_7710.jpg,real,real
data/fake_images/fake_image_15.png,fake,Flash_PixArt
data/real_images/real_image_10438.jpg,real,real
data/real_images/real_image_12103.jpg,real,real
data/real_images/real_image_39.jpg,real,real
data/real_images/real_image_12053.jpg,real,real
data/real_images/real_image_2856.jpg,real,real
data/real_images/real_image_8637.jpg,real,real
data/real_images/real_image_13007.jpg,real,real
data/fake_images/fake_image_606.png,fake,Flash_SD
data/fake_images/fake_image_6520.png,fake,SDXL
data/fake_images/fake_image_2953.png,fake,Kolors
data/real_images/real_image_12619.jpg,real,real
data/real_images/real_image_12996.jpg,real,real
data/real_images/real_image_5272.jpg,real,real
data/fake_images/fake_image_5954.png,fake,SD_3
data/real_images/real_image_1684.jpg,real,real
data/real_images/real_image_9940.jpg,real,real
data/fake_images/fake_image_6308.png,fake,SDXL
data/real_images/real_image_11978.jpg,real,real
data/real_images/real_image_8531.jpg,real,real
data/fake_images/fake_image_2703.png,fake,Kolors
data/real_images/real_image_11965.jpg,real,real
data/real_images/real_image_5191.jpg,real,real
data/real_images/real_image_2540.jpg,real,real
data/real_images/real_image_1584.jpg,real,real
data/real_images/real_image_12400.jpg,real,real
data/real_images/real_image_4340.jpg,real,real
data/fake_images/fake_image_356.png,fake,Flash_SD3
data/real_images/real_image_7002.jpg,real,real
data/real_images/real_image_2741.jpg,real,real
data/fake_images/fake_image_3888.png,fake,Lumina
data/real_images/real_image_5427.jpg,real,real
data/real_images/real_image_8757.jpg,real,real
data/real_images/real_image_2070.jpg,real,real
data/fake_images/fake_image_6855.png,fake,SDXL_Lightning
data/real_images/real_image_3420.jpg,real,real
data/real_images/real_image_5663.jpg,real,real
data/real_images/real_image_13133.jpg,real,real
data/real_images/real_image_5891.jpg,real,real
data/real_images/real_image_7749.jpg,real,real
data/fake_images/fake_image_5564.png,fake,SD_2.1
data/fake_images/fake_image_3462.png,fake,LCM_SSD_1B
data/real_images/real_image_11779.jpg,real,real
data/real_images/real_image_6948.jpg,real,real
data/fake_images/fake_image_5997.png,fake,SD_3
data/fake_images/fake_image_7461.png,fake,SSD_1B
data/real_images/real_image_10089.jpg,real,real
data/real_images/real_image_12116.jpg,real,real
data/fake_images/fake_image_3350.png,fake,LCM_SSD_1B
data/real_images/real_image_325.jpg,real,real
data/real_images/real_image_7937.jpg,real,real
data/real_images/real_image_4729.jpg,real,real
data/real_images/real_image_11667.jpg,real,real
data/fake_images/fake_image_1851.png,fake,IF
data/real_images/real_image_11402.jpg,real,real
data/fake_images/fake_image_656.png,fake,Flash_SD
data/real_images/real_image_5402.jpg,real,real
data/real_images/real_image_9997.jpg,real,real
data/real_images/real_image_7575.jpg,real,real
data/real_images/real_image_9754.jpg,real,real
data/real_images/real_image_298.jpg,real,real
data/real_images/real_image_9769.jpg,real,real
data/real_images/real_image_1466.jpg,real,real
data/fake_images/fake_image_1044.png,fake,Flash_SDXL
data/real_images/real_image_9491.jpg,real,real
data/fake_images/fake_image_4317.png,fake,PixArt_Alpha
data/real_images/real_image_6752.jpg,real,real
data/real_images/real_image_7522.jpg,real,real
data/fake_images/fake_image_537.png,fake,Flash_SD3
data/fake_images/fake_image_7279.png,fake,SSD_1B
data/real_images/real_image_5516.jpg,real,real
data/fake_images/fake_image_6399.png,fake,SDXL
data/real_images/real_image_4007.jpg,real,real
data/fake_images/fake_image_2918.png,fake,Kolors
data/fake_images/fake_image_4702.png,fake,PixArt_Sigma
data/fake_images/fake_image_3572.png,fake,LCM_SSD_1B
data/real_images/real_image_31.jpg,real,real
data/real_images/real_image_10981.jpg,real,real
data/fake_images/fake_image_5563.png,fake,SD_2.1
data/real_images/real_image_2342.jpg,real,real
data/real_images/real_image_9010.jpg,real,real
data/real_images/real_image_8443.jpg,real,real
data/real_images/real_image_1882.jpg,real,real
data/real_images/real_image_12022.jpg,real,real
data/real_images/real_image_10740.jpg,real,real
data/real_images/real_image_2955.jpg,real,real
data/real_images/real_image_7363.jpg,real,real
data/real_images/real_image_2100.jpg,real,real
data/fake_images/fake_image_973.png,fake,Flash_SDXL
data/real_images/real_image_11360.jpg,real,real
data/real_images/real_image_11262.jpg,real,real
data/real_images/real_image_13065.jpg,real,real
data/real_images/real_image_9811.jpg,real,real
data/fake_images/fake_image_6733.png,fake,SDXL_Lightning
data/real_images/real_image_11168.jpg,real,real
data/fake_images/fake_image_2249.png,fake,JuggernautXL
data/real_images/real_image_10658.jpg,real,real
data/real_images/real_image_12082.jpg,real,real
data/real_images/real_image_12452.jpg,real,real
data/real_images/real_image_6139.jpg,real,real
data/real_images/real_image_6109.jpg,real,real
data/real_images/real_image_12737.jpg,real,real
data/real_images/real_image_10296.jpg,real,real
data/fake_images/fake_image_708.png,fake,Flash_SD
data/fake_images/fake_image_3109.png,fake,LCM_SDXL
data/real_images/real_image_8399.jpg,real,real
data/real_images/real_image_9909.jpg,real,real
data/real_images/real_image_1732.jpg,real,real
data/fake_images/fake_image_2181.png,fake,JuggernautXL
data/real_images/real_image_12219.jpg,real,real
data/real_images/real_image_6723.jpg,real,real
data/real_images/real_image_12290.jpg,real,real
data/real_images/real_image_12862.jpg,real,real
data/real_images/real_image_9354.jpg,real,real
data/fake_images/fake_image_6878.png,fake,SDXL_Lightning
data/real_images/real_image_6483.jpg,real,real
data/real_images/real_image_17.jpg,real,real
data/real_images/real_image_7972.jpg,real,real
data/fake_images/fake_image_5786.png,fake,SD_3
data/real_images/real_image_8431.jpg,real,real
data/real_images/real_image_5058.jpg,real,real
data/real_images/real_image_4949.jpg,real,real
data/fake_images/fake_image_3382.png,fake,LCM_SSD_1B
data/real_images/real_image_10008.jpg,real,real
data/fake_images/fake_image_1711.png,fake,Hyper_SD
data/fake_images/fake_image_6013.png,fake,SD_Cascade
data/fake_images/fake_image_3045.png,fake,LCM_SDXL
data/real_images/real_image_8734.jpg,real,real
data/real_images/real_image_2445.jpg,real,real
data/fake_images/fake_image_4453.png,fake,PixArt_Alpha
data/fake_images/fake_image_3406.png,fake,LCM_SSD_1B
data/fake_images/fake_image_5560.png,fake,SD_2.1
data/fake_images/fake_image_3128.png,fake,LCM_SDXL
data/real_images/real_image_6568.jpg,real,real
data/real_images/real_image_2017.jpg,real,real
data/real_images/real_image_3699.jpg,real,real
data/real_images/real_image_12568.jpg,real,real
data/fake_images/fake_image_2168.png,fake,JuggernautXL
data/real_images/real_image_6534.jpg,real,real
data/real_images/real_image_12710.jpg,real,real
data/fake_images/fake_image_1920.png,fake,IF
data/fake_images/fake_image_945.png,fake,Flash_SDXL
data/real_images/real_image_280.jpg,real,real
data/fake_images/fake_image_5312.png,fake,SD_1.5
data/fake_images/fake_image_2346.png,fake,JuggernautXL
data/real_images/real_image_5069.jpg,real,real
data/real_images/real_image_6291.jpg,real,real
data/fake_images/fake_image_6431.png,fake,SDXL
data/real_images/real_image_354.jpg,real,real
data/real_images/real_image_6894.jpg,real,real
data/fake_images/fake_image_4292.png,fake,PixArt_Alpha
data/real_images/real_image_5780.jpg,real,real
data/real_images/real_image_10082.jpg,real,real
data/real_images/real_image_1321.jpg,real,real
data/real_images/real_image_12718.jpg,real,real
data/real_images/real_image_9089.jpg,real,real
data/real_images/real_image_5944.jpg,real,real
data/real_images/real_image_9641.jpg,real,real
data/real_images/real_image_848.jpg,real,real
data/real_images/real_image_12161.jpg,real,real
data/fake_images/fake_image_664.png,fake,Flash_SD
data/real_images/real_image_5856.jpg,real,real
data/real_images/real_image_12034.jpg,real,real
data/real_images/real_image_2436.jpg,real,real
data/real_images/real_image_6277.jpg,real,real
data/real_images/real_image_11851.jpg,real,real
data/fake_images/fake_image_4472.png,fake,PixArt_Alpha
data/real_images/real_image_5890.jpg,real,real
data/real_images/real_image_511.jpg,real,real
data/real_images/real_image_10423.jpg,real,real
data/real_images/real_image_6206.jpg,real,real
data/real_images/real_image_4025.jpg,real,real
data/real_images/real_image_628.jpg,real,real
data/fake_images/fake_image_1020.png,fake,Flash_SDXL
data/real_images/real_image_7917.jpg,real,real
data/fake_images/fake_image_4838.png,fake,Realistic_Stock_Photo
data/real_images/real_image_7947.jpg,real,real
data/real_images/real_image_5354.jpg,real,real
data/fake_images/fake_image_3036.png,fake,LCM_SDXL
data/real_images/real_image_1187.jpg,real,real
data/fake_images/fake_image_6379.png,fake,SDXL
data/real_images/real_image_3598.jpg,real,real
data/real_images/real_image_4989.jpg,real,real
data/real_images/real_image_1151.jpg,real,real
data/real_images/real_image_9838.jpg,real,real
data/fake_images/fake_image_6480.png,fake,SDXL
data/real_images/real_image_13181.jpg,real,real
data/fake_images/fake_image_598.png,fake,Flash_SD3
data/real_images/real_image_11637.jpg,real,real
data/fake_images/fake_image_5887.png,fake,SD_3
data/real_images/real_image_3930.jpg,real,real
data/real_images/real_image_13148.jpg,real,real
data/fake_images/fake_image_1003.png,fake,Flash_SDXL
data/real_images/real_image_12914.jpg,real,real
data/real_images/real_image_8931.jpg,real,real
data/fake_images/fake_image_7429.png,fake,SSD_1B
data/real_images/real_image_10183.jpg,real,real
data/fake_images/fake_image_1508.png,fake,Hyper_SD
data/real_images/real_image_8846.jpg,real,real
data/fake_images/fake_image_2202.png,fake,JuggernautXL
data/fake_images/fake_image_4471.png,fake,PixArt_Alpha
data/real_images/real_image_13064.jpg,real,real
data/fake_images/fake_image_1824.png,fake,IF
data/fake_images/fake_image_6304.png,fake,SDXL
data/real_images/real_image_5120.jpg,real,real
data/real_images/real_image_12637.jpg,real,real
data/real_images/real_image_11780.jpg,real,real
data/real_images/real_image_7310.jpg,real,real
data/fake_images/fake_image_6389.png,fake,SDXL
data/fake_images/fake_image_3475.png,fake,LCM_SSD_1B
data/real_images/real_image_2257.jpg,real,real
data/fake_images/fake_image_373.png,fake,Flash_SD3
data/real_images/real_image_2502.jpg,real,real
data/real_images/real_image_11547.jpg,real,real
data/real_images/real_image_7768.jpg,real,real
data/real_images/real_image_11875.jpg,real,real
data/fake_images/fake_image_84.png,fake,Flash_PixArt
data/fake_images/fake_image_2446.png,fake,Kandinsky
data/real_images/real_image_9621.jpg,real,real
data/real_images/real_image_1366.jpg,real,real
data/fake_images/fake_image_5538.png,fake,SD_2.1
data/real_images/real_image_1138.jpg,real,real
data/real_images/real_image_4518.jpg,real,real
data/real_images/real_image_1051.jpg,real,real
data/real_images/real_image_5486.jpg,real,real
data/real_images/real_image_9198.jpg,real,real
data/fake_images/fake_image_453.png,fake,Flash_SD3
data/real_images/real_image_584.jpg,real,real
data/real_images/real_image_8055.jpg,real,real
data/fake_images/fake_image_3086.png,fake,LCM_SDXL
data/fake_images/fake_image_5003.png,fake,Realistic_Stock_Photo
data/real_images/real_image_8142.jpg,real,real
data/fake_images/fake_image_4397.png,fake,PixArt_Alpha
data/real_images/real_image_11748.jpg,real,real
data/real_images/real_image_3182.jpg,real,real
data/real_images/real_image_10104.jpg,real,real
data/real_images/real_image_2775.jpg,real,real
data/real_images/real_image_5148.jpg,real,real
data/real_images/real_image_3218.jpg,real,real
data/real_images/real_image_4169.jpg,real,real
data/real_images/real_image_8573.jpg,real,real
data/real_images/real_image_10641.jpg,real,real
data/fake_images/fake_image_4873.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_831.png,fake,Flash_SD
data/fake_images/fake_image_5663.png,fake,SD_2.1
data/real_images/real_image_6356.jpg,real,real
data/real_images/real_image_9381.jpg,real,real
data/fake_images/fake_image_2535.png,fake,Kandinsky
data/real_images/real_image_5819.jpg,real,real
data/fake_images/fake_image_1775.png,fake,Hyper_SD
data/real_images/real_image_186.jpg,real,real
data/real_images/real_image_4639.jpg,real,real
data/real_images/real_image_7200.jpg,real,real
data/real_images/real_image_9559.jpg,real,real
data/real_images/real_image_12879.jpg,real,real
data/real_images/real_image_10958.jpg,real,real
data/real_images/real_image_10265.jpg,real,real
data/real_images/real_image_3790.jpg,real,real
data/real_images/real_image_53.jpg,real,real
data/real_images/real_image_4193.jpg,real,real
data/real_images/real_image_437.jpg,real,real
data/real_images/real_image_10853.jpg,real,real
data/real_images/real_image_12586.jpg,real,real
data/real_images/real_image_5885.jpg,real,real
data/real_images/real_image_12589.jpg,real,real
data/real_images/real_image_4592.jpg,real,real
data/fake_images/fake_image_1742.png,fake,Hyper_SD
data/real_images/real_image_47.jpg,real,real
data/real_images/real_image_11363.jpg,real,real
data/fake_images/fake_image_6341.png,fake,SDXL
data/real_images/real_image_3349.jpg,real,real
data/real_images/real_image_2278.jpg,real,real
data/real_images/real_image_2874.jpg,real,real
data/real_images/real_image_3415.jpg,real,real
data/real_images/real_image_5386.jpg,real,real
data/fake_images/fake_image_6033.png,fake,SD_Cascade
data/fake_images/fake_image_4629.png,fake,PixArt_Sigma
data/real_images/real_image_11461.jpg,real,real
data/real_images/real_image_6034.jpg,real,real
data/real_images/real_image_6619.jpg,real,real
data/real_images/real_image_5756.jpg,real,real
data/fake_images/fake_image_2895.png,fake,Kolors
data/real_images/real_image_10103.jpg,real,real
data/real_images/real_image_10395.jpg,real,real
data/fake_images/fake_image_4877.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_1697.png,fake,Hyper_SD
data/fake_images/fake_image_4510.png,fake,PixArt_Sigma
data/real_images/real_image_10200.jpg,real,real
data/fake_images/fake_image_2468.png,fake,Kandinsky
data/fake_images/fake_image_6820.png,fake,SDXL_Lightning
data/real_images/real_image_3056.jpg,real,real
data/real_images/real_image_3775.jpg,real,real
data/real_images/real_image_666.jpg,real,real
data/real_images/real_image_6278.jpg,real,real
data/real_images/real_image_5707.jpg,real,real
data/real_images/real_image_5238.jpg,real,real
data/fake_images/fake_image_4782.png,fake,PixArt_Sigma
data/fake_images/fake_image_420.png,fake,Flash_SD3
data/fake_images/fake_image_2085.png,fake,IF
data/real_images/real_image_1010.jpg,real,real
data/real_images/real_image_8254.jpg,real,real
data/real_images/real_image_9405.jpg,real,real
data/real_images/real_image_2987.jpg,real,real
data/fake_images/fake_image_7247.png,fake,SSD_1B
data/real_images/real_image_11344.jpg,real,real
data/real_images/real_image_10513.jpg,real,real
data/real_images/real_image_9663.jpg,real,real
data/real_images/real_image_38.jpg,real,real
data/real_images/real_image_9587.jpg,real,real
data/fake_images/fake_image_6405.png,fake,SDXL
data/real_images/real_image_787.jpg,real,real
data/fake_images/fake_image_6823.png,fake,SDXL_Lightning
data/real_images/real_image_11411.jpg,real,real
data/real_images/real_image_983.jpg,real,real
data/fake_images/fake_image_2545.png,fake,Kandinsky
data/fake_images/fake_image_2399.png,fake,JuggernautXL
data/fake_images/fake_image_3302.png,fake,LCM_SSD_1B
data/fake_images/fake_image_6249.png,fake,SD_Cascade
data/fake_images/fake_image_6599.png,fake,SDXL
data/fake_images/fake_image_2082.png,fake,IF
data/real_images/real_image_11400.jpg,real,real
data/real_images/real_image_10461.jpg,real,real
data/real_images/real_image_11263.jpg,real,real
data/real_images/real_image_4733.jpg,real,real
data/real_images/real_image_4741.jpg,real,real
data/real_images/real_image_12257.jpg,real,real
data/real_images/real_image_415.jpg,real,real
data/fake_images/fake_image_542.png,fake,Flash_SD3
data/real_images/real_image_11195.jpg,real,real
data/real_images/real_image_11285.jpg,real,real
data/fake_images/fake_image_4765.png,fake,PixArt_Sigma
data/real_images/real_image_963.jpg,real,real
data/real_images/real_image_7979.jpg,real,real
data/fake_images/fake_image_2628.png,fake,Kandinsky
data/real_images/real_image_12075.jpg,real,real
data/real_images/real_image_10016.jpg,real,real
data/real_images/real_image_6030.jpg,real,real
data/real_images/real_image_11811.jpg,real,real
data/fake_images/fake_image_4822.png,fake,Realistic_Stock_Photo
data/real_images/real_image_7257.jpg,real,real
data/real_images/real_image_3192.jpg,real,real
data/real_images/real_image_13155.jpg,real,real
data/real_images/real_image_1413.jpg,real,real
data/real_images/real_image_2337.jpg,real,real
data/real_images/real_image_11663.jpg,real,real
data/real_images/real_image_2099.jpg,real,real
data/real_images/real_image_13066.jpg,real,real
data/fake_images/fake_image_5859.png,fake,SD_3
data/fake_images/fake_image_1507.png,fake,Hyper_SD
data/real_images/real_image_2931.jpg,real,real
data/real_images/real_image_7156.jpg,real,real
data/real_images/real_image_11347.jpg,real,real
data/real_images/real_image_11479.jpg,real,real
data/real_images/real_image_9673.jpg,real,real
data/real_images/real_image_11003.jpg,real,real
data/fake_images/fake_image_6639.png,fake,SDXL_Lightning
data/fake_images/fake_image_2808.png,fake,Kolors
data/real_images/real_image_2232.jpg,real,real
data/fake_images/fake_image_7329.png,fake,SSD_1B
data/fake_images/fake_image_2841.png,fake,Kolors
data/real_images/real_image_4822.jpg,real,real
data/fake_images/fake_image_5419.png,fake,SD_2.1
data/real_images/real_image_10437.jpg,real,real
data/real_images/real_image_6629.jpg,real,real
data/real_images/real_image_3518.jpg,real,real
data/fake_images/fake_image_3251.png,fake,LCM_SDXL
data/real_images/real_image_12425.jpg,real,real
data/real_images/real_image_5494.jpg,real,real
data/real_images/real_image_11560.jpg,real,real
data/real_images/real_image_2085.jpg,real,real
data/fake_images/fake_image_2582.png,fake,Kandinsky
data/fake_images/fake_image_4537.png,fake,PixArt_Sigma
data/real_images/real_image_11608.jpg,real,real
data/real_images/real_image_1718.jpg,real,real
data/real_images/real_image_11605.jpg,real,real
data/fake_images/fake_image_1883.png,fake,IF
data/real_images/real_image_1440.jpg,real,real
data/real_images/real_image_7114.jpg,real,real
data/real_images/real_image_485.jpg,real,real
data/real_images/real_image_1944.jpg,real,real
data/real_images/real_image_8057.jpg,real,real
data/real_images/real_image_11550.jpg,real,real
data/fake_images/fake_image_3201.png,fake,LCM_SDXL
data/fake_images/fake_image_3478.png,fake,LCM_SSD_1B
data/fake_images/fake_image_3735.png,fake,Lumina
data/real_images/real_image_8351.jpg,real,real
data/real_images/real_image_524.jpg,real,real
data/real_images/real_image_11926.jpg,real,real
data/real_images/real_image_5786.jpg,real,real
data/real_images/real_image_5231.jpg,real,real
data/real_images/real_image_5586.jpg,real,real
data/fake_images/fake_image_4804.png,fake,Realistic_Stock_Photo
data/real_images/real_image_2627.jpg,real,real
data/fake_images/fake_image_804.png,fake,Flash_SD
data/fake_images/fake_image_7368.png,fake,SSD_1B
data/real_images/real_image_2181.jpg,real,real
data/real_images/real_image_13185.jpg,real,real
data/real_images/real_image_1899.jpg,real,real
data/fake_images/fake_image_6000.png,fake,SD_3
data/real_images/real_image_3855.jpg,real,real
data/fake_images/fake_image_990.png,fake,Flash_SDXL
data/fake_images/fake_image_4696.png,fake,PixArt_Sigma
data/real_images/real_image_3083.jpg,real,real
data/fake_images/fake_image_4920.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_2840.png,fake,Kolors
data/real_images/real_image_10448.jpg,real,real
data/real_images/real_image_10963.jpg,real,real
data/real_images/real_image_3867.jpg,real,real
data/real_images/real_image_9678.jpg,real,real
data/real_images/real_image_4029.jpg,real,real
data/real_images/real_image_10955.jpg,real,real
data/real_images/real_image_8810.jpg,real,real
data/real_images/real_image_4915.jpg,real,real
data/real_images/real_image_7367.jpg,real,real
data/real_images/real_image_3912.jpg,real,real
data/real_images/real_image_10748.jpg,real,real
data/fake_images/fake_image_1659.png,fake,Hyper_SD
data/fake_images/fake_image_1047.png,fake,Flash_SDXL
data/real_images/real_image_688.jpg,real,real
data/real_images/real_image_206.jpg,real,real
data/real_images/real_image_1274.jpg,real,real
data/fake_images/fake_image_6226.png,fake,SD_Cascade
data/real_images/real_image_10799.jpg,real,real
data/real_images/real_image_10375.jpg,real,real
data/real_images/real_image_2472.jpg,real,real
data/fake_images/fake_image_6640.png,fake,SDXL_Lightning
data/fake_images/fake_image_3027.png,fake,LCM_SDXL
data/real_images/real_image_4069.jpg,real,real
data/real_images/real_image_8159.jpg,real,real
data/real_images/real_image_5935.jpg,real,real
data/fake_images/fake_image_7254.png,fake,SSD_1B
data/fake_images/fake_image_4215.png,fake,PixArt_Alpha
data/real_images/real_image_7719.jpg,real,real
data/fake_images/fake_image_4875.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_7397.png,fake,SSD_1B
data/real_images/real_image_4436.jpg,real,real
data/fake_images/fake_image_4602.png,fake,PixArt_Sigma
data/fake_images/fake_image_2483.png,fake,Kandinsky
data/real_images/real_image_3143.jpg,real,real
data/real_images/real_image_5916.jpg,real,real
data/fake_images/fake_image_3508.png,fake,LCM_SSD_1B
data/fake_images/fake_image_6237.png,fake,SD_Cascade
data/real_images/real_image_12484.jpg,real,real
data/real_images/real_image_3010.jpg,real,real
data/real_images/real_image_4262.jpg,real,real
data/fake_images/fake_image_2894.png,fake,Kolors
data/real_images/real_image_7988.jpg,real,real
data/real_images/real_image_8600.jpg,real,real
data/fake_images/fake_image_4310.png,fake,PixArt_Alpha
data/real_images/real_image_9262.jpg,real,real
data/fake_images/fake_image_7310.png,fake,SSD_1B
data/fake_images/fake_image_1045.png,fake,Flash_SDXL
data/real_images/real_image_11986.jpg,real,real
data/real_images/real_image_10057.jpg,real,real
data/real_images/real_image_1224.jpg,real,real
data/real_images/real_image_10294.jpg,real,real
data/fake_images/fake_image_5198.png,fake,SD_1.5
data/fake_images/fake_image_2025.png,fake,IF
data/real_images/real_image_7526.jpg,real,real
data/fake_images/fake_image_5092.png,fake,Realistic_Stock_Photo
data/fake_images/fake_image_112.png,fake,Flash_PixArt
data/real_images/real_image_965.jpg,real,real
data/real_images/real_image_2164.jpg,real,real
data/real_images/real_image_1085.jpg,real,real
data/real_images/real_image_2524.jpg,real,real
data/fake_images/fake_image_703.png,fake,Flash_SD
data/real_images/real_image_10687.jpg,real,real
data/real_images/real_image_12964.jpg,real,real
data/real_images/real_image_11041.jpg,real,real
data/fake_images/fake_image_258.png,fake,Flash_PixArt
data/real_images/real_image_11056.jpg,real,real
data/real_images/real_image_9764.jpg,real,real
data/real_images/real_image_9719.jpg,real,real
data/real_images/real_image_8925.jpg,real,real
data/real_images/real_image_7483.jpg,real,real
data/real_images/real_image_12298.jpg,real,real
data/real_images/real_image_1213.jpg,real,real
data/real_images/real_image_1820.jpg,real,real
data/real_images/real_image_11932.jpg,real,real
data/real_images/real_image_5787.jpg,real,real
data/real_images/real_image_10721.jpg,real,real
data/real_images/real_image_4018.jpg,real,real
data/real_images/real_image_1084.jpg,real,real
data/real_images/real_image_828.jpg,real,real
data/fake_images/fake_image_5528.png,fake,SD_2.1
data/fake_images/fake_image_3716.png,fake,Lumina
data/real_images/real_image_4492.jpg,real,real
data/fake_images/fake_image_1521.png,fake,Hyper_SD
data/real_images/real_image_13027.jpg,real,real
data/fake_images/fake_image_1516.png,fake,Hyper_SD
data/real_images/real_image_4724.jpg,real,real
data/real_images/real_image_10712.jpg,real,real
data/real_images/real_image_8122.jpg,real,real
data/real_images/real_image_7014.jpg,real,real
data/real_images/real_image_7173.jpg,real,real
data/real_images/real_image_12440.jpg,real,real
data/fake_images/fake_image_3065.png,fake,LCM_SDXL
data/real_images/real_image_1092.jpg,real,real
data/real_images/real_image_13139.jpg,real,real
data/real_images/real_image_5552.jpg,real,real
data/real_images/real_image_8613.jpg,real,real
data/real_images/real_image_7584.jpg,real,real
